Unnamed: 0,MSOA,18over1st_dose,18over2nd_dose,pop0_17,pop18over,vaccination_percentage_1stdose,vaccination_percentage_2nddose,vaccination_percentage_total,MSOA Code,pct_pop_18_29,pct_pop_30_39,pct_pop_40_49,pct_pop_50_59,pct_pop_60_69,pct_pop_70_80,pct_pop_80_over,MSOA code,average_household_income,IMD19 SCORE,msoa_imd_decile,pct_White,pct_Mixed,pct_Asian,pct_black,pct_other,pct_hh_car,msoa_quintile,MSOA11CD,income_score,employ_score,edu_score,health_score,crime_score,housing_score,livEnv_score,E2sfca_30_min_supply_value
2863,E02004022,4375,4263,818,4710,0.9288747346072188,0.905095541401274,0.9169851380042464,E02004022,0.0113314447592068,0.0937204910292728,0.1298394711992445,0.2363078375826251,0.2372521246458923,0.2016052880075542,0.0899433427762039,E02004022,43800.0,12.84636117,7,0.995,0.0027,0.0016,0.0005,0.0002,0.919374248,4,E02004022,0.0454572416302765,0.0361824963609898,6.402639192139738,-0.7683975618631731,-1.6664073871906844,27.214957059679765,56.54089119359534,6.969548549141349e-05
2864,E02004023,4757,4606,1366,4943,0.9623710297390248,0.9318227796884484,0.9470969047137366,E02004023,0.0149931849159472,0.0824625170377101,0.1301681054066333,0.2194457064970468,0.228759654702408,0.1987732848705134,0.125397546569741,E02004023,37400.0,13.09790762,7,0.9688,0.008,0.021,0.0008,0.0014,0.863585118,4,E02004023,0.0532556291390728,0.0517,9.162403642384106,-0.605751655629139,-1.1684665562913907,24.30639735099337,44.10270860927152,4.324650845161947e-05
2865,E02004024,6048,5904,1207,6091,0.992940403874569,0.9692989656870792,0.981119684780824,E02004024,0.0139644541167936,0.0921291258614436,0.1394631846209648,0.2198041349292709,0.2145447950671019,0.2018498367791077,0.1182444686253173,E02004024,48900.0,8.692821138,9,0.9957,0.0021,0.0015,0.0004,0.0003,0.948503379,5,E02004024,0.0281828579302742,0.0381583298883836,4.788579578338156,-0.8918660603555186,-2.1841405539479126,28.70519236599145,33.65031955353452,0.000121390832985
2866,E02004025,6322,6152,1379,6589,0.9594779177416908,0.933677341022917,0.9465776293823038,E02004025,0.01966056125021,0.0893967400436901,0.1451856830784742,0.2039993278440598,0.2095446143505293,0.2155940178121324,0.116619055620904,E02004025,42100.0,8.469560678,9,0.9844,0.0062,0.0066,0.0015,0.0014,0.894420131,5,E02004025,0.0532850735110889,0.054369798155993,10.582347994019436,-0.5912729877896836,-1.476129952653875,15.282606154996262,19.73834849239969,8.393351283863127e-05
2867,E02004026,6039,5848,1442,6569,0.91931800882935,0.890242045973512,0.9047800274014308,E02004026,0.0154011461318051,0.1382521489971346,0.1919770773638968,0.2308381088825215,0.176038681948424,0.1534742120343839,0.0940186246418338,E02004026,36900.0,18.37986636,5,0.9802,0.0075,0.0098,0.0012,0.0012,0.764218959,3,E02004026,0.1104163826679649,0.1071679649464459,15.637023855890943,0.1460158227848101,-0.7839240506329114,10.21340834956183,34.48222857838364,8.446007070609727e-05
2868,E02004027,6716,6574,1010,7148,0.9395635142697258,0.9196978175713486,0.9296306659205372,E02004027,0.0106549670949545,0.0711375744280789,0.1142275148856157,0.1891256659354434,0.2253212159197743,0.2366029457850203,0.1529301159511125,E02004027,38600.0,10.067938,9,0.9899,0.0029,0.0049,0.002,0.0003,0.850694444,5,E02004027,0.0620517329910141,0.0636196405648267,9.426003594351734,-0.3720670089858793,-1.4848833119383826,11.054784467265726,28.083416944801023,8.630436556704906e-05
2869,E02004028,6258,6130,1287,6396,0.9784240150093808,0.958411507191995,0.968417761100688,E02004028,0.0114820703055997,0.1001589825119236,0.1390213743154919,0.2276982865218159,0.2059706765589118,0.2075605016781487,0.1081081081081081,E02004028,46400.0,9.651214481,9,0.991,0.0034,0.0041,0.0013,0.0003,0.895578825,5,E02004028,0.0481192863654121,0.0566073707513999,5.3190339888006255,-0.4430701914311759,-1.996776403177497,23.85283070712332,22.17168159916656,6.313467435932458e-05
2870,E02005176,6295,5980,2008,6765,0.9305247597930524,0.8839615668883961,0.9072431633407244,E02005176,0.0203503804636347,0.1659883206512121,0.186692620775084,0.2100513183507343,0.1799681472305786,0.1573172889754026,0.0796319235533533,E02005176,38800.0,21.07697239,5,0.9172,0.0136,0.0632,0.0033,0.0027,0.810920945,3,E02005176,0.1204172889794071,0.1024008825526137,23.65526883910387,0.5243602625028286,0.2039430866711925,5.75131341932564,23.983795768273364,5.59888903873159e-05
2871,E02005177,3938,3625,1509,4470,0.8809843400447427,0.8109619686800895,0.8459731543624162,E02005177,0.0148883374689826,0.1963054866280672,0.2031982354562999,0.1852770885028949,0.1612903225806451,0.1364764267990074,0.1025641025641025,E02005177,32200.0,39.52804139,2,0.7293,0.0178,0.2434,0.0016,0.0079,0.626913779,1,E02005177,0.2083511555708865,0.1669610210417385,35.01688409796481,1.2805229389444637,0.6288872024836151,10.050279751638495,47.583849085891686,6.401886552545354e-05
2872,E02005178,5685,4898,3522,7051,0.8062686143809389,0.6946532406750815,0.7504609275280102,E02005178,0.0280715247067871,0.3024418381080561,0.2599500096135358,0.1701595846952509,0.1303595462411075,0.0638338781003653,0.0451836185348971,E02005178,28800.0,59.26491521,1,0.2992,0.0208,0.6672,0.0048,0.008,0.52136469,1,E02005178,0.3407087715493874,0.2306869782066573,56.14032809281145,1.3875321478911418,0.996345115472189,12.27588506993386,67.61078358451697,6.707988249627496e-05
2873,E02005179,5806,5449,2050,7018,0.8273012254203477,0.7764320319179253,0.8018666286691365,E02005179,0.0156497274485669,0.173729558642518,0.1826973799894496,0.2368559873395463,0.1742570775452787,0.1455952171619483,0.0712150518726921,E02005179,31700.0,38.99990127,2,0.9798,0.0058,0.0121,0.0015,0.0008,0.654594069,1,E02005179,0.2194094049476264,0.1701682638734121,35.473269890795635,1.17998484510809,0.9447949632271004,6.058999554267885,36.85807844885224,6.9468307103586e-05
2874,E02005180,5172,4993,1366,5365,0.9640260950605778,0.9306616961789376,0.9473438956197576,E02005180,0.0140388768898488,0.1429805615550756,0.163498920086393,0.2231101511879049,0.2010799136069114,0.1585313174946004,0.0967602591792656,E02005180,42000.0,16.95128305,6,0.9677,0.0066,0.0228,0.0016,0.0013,0.830695114,3,E02005180,0.0831045704367949,0.0915530807058142,14.09880864911773,0.6084152444315881,0.2027152155047729,9.724693954295631,16.689348278854496,7.2907838896602e-05
2875,E02005181,4310,4038,1408,4932,0.8738848337388483,0.818734793187348,0.8463098134630981,E02005181,0.0132113821138211,0.1928353658536585,0.1958841463414634,0.20630081300813,0.1783536585365853,0.1394817073170731,0.0739329268292682,E02005181,34500.0,38.59544014,2,0.9744,0.0089,0.0131,0.0021,0.0015,0.650615114,1,E02005181,0.1980843257161248,0.1531462825877051,37.595881879626646,1.125622304473769,1.1822053427743804,6.598215642098488,44.26597924042485,8.217276461913923e-05
2876,E02005182,3757,3496,1385,4661,0.806050203818923,0.7500536365586784,0.7780519201888006,E02005182,0.0163329820864067,0.208640674394099,0.1959957850368809,0.1970495258166491,0.1678082191780822,0.1361959957850368,0.0779768177028451,E02005182,26600.0,55.71404527,1,0.85,0.0138,0.128,0.0027,0.0054,0.504659498,1,E02005182,0.2836780405405405,0.2188037162162162,51.20363378378378,1.7147682432432432,1.7926722972972975,7.937965202702703,51.72869087837837,6.001639937671246e-05
2877,E02005183,4306,4106,1120,4713,0.9136431147888818,0.8712072989603226,0.8924252068746021,E02005183,0.0124378109452736,0.1534825870646766,0.1569651741293532,0.2171641791044776,0.1930348258706467,0.1746268656716418,0.0922885572139303,E02005183,35100.0,32.7141907,2,0.975,0.0071,0.0148,0.0028,0.0003,0.657172996,1,E02005183,0.1811949851534147,0.1691209171890465,27.172291982843948,1.0741974595842956,0.3561146486308149,13.80798317387001,21.31510095677994,5.376250364105972e-05
2878,E02005184,4011,3891,815,4169,0.9621012233149436,0.9333173422883184,0.9477092828016312,E02005184,0.0092643051771117,0.1059945504087193,0.1444141689373297,0.2367847411444141,0.2128065395095368,0.2106267029972752,0.080108991825613,E02005184,41100.0,13.37859626,7,0.9902,0.003,0.006,0.0,0.0008,0.895070104,4,E02005184,0.052180245423456,0.0574733454033393,9.959318446992556,0.2898227720780527,-0.4147402937034802,26.00695574331121,25.4994133977067,3.560537364068264e-05
2879,E02005185,5419,5003,2363,6696,0.8092891278375149,0.7471624850657109,0.7782258064516129,E02005185,0.017554012345679,0.2256944444444444,0.1994598765432098,0.2181712962962963,0.1672453703703703,0.1213348765432098,0.0505401234567901,E02005185,29100.0,63.81660189,1,0.9525,0.0161,0.0237,0.0048,0.003,0.511128364,1,E02005185,0.3413469339622641,0.2619409198113208,66.63648962264152,1.7522321933962264,1.7288612028301884,12.328229599056602,39.571492216981135,7.91012413615507e-05
2880,E02005186,4413,4235,1083,4802,0.9189920866305706,0.8819241982507289,0.9004581424406497,E02005186,0.013092885375494,0.1524209486166008,0.1823122529644268,0.2559288537549407,0.183300395256917,0.1536561264822134,0.0592885375494071,E02005186,44100.0,19.26019287,5,0.9846,0.0051,0.0084,0.0012,0.0007,0.882329635,3,E02005186,0.1011679491468718,0.0824307460689193,20.342138675142188,0.6491430244228837,0.0853499498159919,18.652979591836736,21.07344279023085,7.274716354611828e-05
